location,text,hashtags,tweetcreatedts
"Miami, FL","An excellent read!

The FDA Mandates Ignorance about Covid-19 https://t.co/0fs1vy6fv7",[],2020-10-07 19:41:24
"New York, NY","🚨 Here are 5 skills that will be in high demand as we move forward in a world with COVID-19 👇

https://t.co/IaWZZmCcRV

#WednesdayThoughts #careertips",[],2020-10-07 19:41:22
New York,"Not only are some of the debate's safety measures a matter of contention between the two camps, but the way the Trump administration has handled the pandemic is also likely to be central to the debate. https://t.co/f1f4KLvkmW",[],2020-10-07 19:41:16
"Miami Beach, FL",The President and his enablers are recklessly abandoning workers who desperately need relief from the #coronavirus. https://t.co/iCsIw69xEU,"[{'text': 'coronavirus', 'indices': [118, 130]}]",2020-10-07 19:41:14
"Los Angeles, CA","As I thought, Trump was likely positive for COVID-19—and highly contagious—during his debate with Biden, when he spewed high velocity spittle toward Biden for 90 min.

My speculation is Trump *knew* he was positive for having been exposed at that point, via quick antigen screens. https://t.co/A3vNQQ6PCr",[],2020-10-07 19:41:08
"Los Angeles, CA","*BREAKING NEWS*

A staff member in Gov. Gavin Newsom’s office has tested positive for COVID-19.

https://t.co/zRXwFtnf83",[],2020-10-07 19:41:06
New York,ARCA biopharma on go with mid-stage study for AB201 in COVID-19 $ABIO https://t.co/zX0FRXQEhH,[],2020-10-07 19:41:05
Chicago.,"In Rep. Doug Lamborn’s (R., Colo) D.C. office, two staffers have tested positive for Covid-19, and others were told to not disclose potential exposure to roommates, according to a person familiar

More on the spread of the virus at the Capitol complex: https://t.co/VfPTkt5zw2",[],2020-10-07 19:41:04
"Chicago, Illinois","Adding COVID-19 cases at an average rate of 17 per 100,000 residents each day, the Hoosier State is on the city’s warning list for now — but it could land on the travel quarantine list in the next week. https://t.co/U8e30VhSIR",[],2020-10-07 19:41:04
"New York, NY",Review some key actions your business must take in order to bring customers back to your business—whether virtually or in-person—so you can safely operate during and after the #coronavirus pandemic: https://t.co/Gs1ierg75Y,"[{'text': 'coronavirus', 'indices': [176, 188]}]",2020-10-07 19:41:00
Los Angeles,NFL-NFLPA: COVID-19 positive tests on the rise https://t.co/lTWzDizQwa,[],2020-10-07 19:40:58
San Francisco Bay Area,"As COVID-19 cases spread through the White House and ruffle the Senate, cases among front-line workers on Capitol Hill continue to rise. https://t.co/dseydiwCUt",[],2020-10-07 19:40:58
"New York, USA","Amid Covid-19, EC trims star campaigner lists for parties ahead of Bihar polls - india news - https://t.co/4VqJEuOnFX",[],2020-10-07 19:40:55
"Miami, FL","Will Oct. 15 Miami debate happen if @realDonaldTrump tests positive for COVID-19. The mayor of Miami-Dade says maybe. “I need to talk to my medical experts. Is there a way to do this even if he’s positive? People test positive for a long time, way after symptoms” — @MayorGimenez https://t.co/g3KFmWz0Tj",[],2020-10-07 19:40:49
"New York, New York","A New Jersey nonprofit (@FRAOnline) is helping those with special needs to find jobs amid the #COVID19 #coronavirus pandemic.

@KimberlyKravitz reports.
https://t.co/dyF8vyVxgB","[{'text': 'COVID19', 'indices': [106, 114]}, {'text': 'coronavirus', 'indices': [115, 127]}]",2020-10-07 19:40:43
"Chicago, IL","A reminder that when public authorities say they have new, confirmed COVID-19 deaths in the last 24 hours, that doesn't mean that the DEATHS took place in the last 24 hours. More often, it's that the CONFIRMATIONS did.",[],2020-10-07 19:40:34
"New York, USA","Today we FOIA’d the Walter Reed Medical Center for records reflecting the date and/or time of President Trump’s first positive Covid-19 test and his last negative test. 

We want to know if the president knowingly put many people at risk of infection.

https://t.co/OxfFWnH4Zf https://t.co/SmoL6xPBW7",[],2020-10-07 19:40:34
"Miami, FL","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:40:32
"Chicago, Illinois..Linkin Park","@realDonaldTrump is working in the Oval Office less than a week after being diagnosed with COVID-19.
220,000 are dead and the only way he will take this seriously is if @IvankaTrump tests positive.",[],2020-10-07 19:40:31
"San Francisco, CA",#BREAKING Staff member for Gov. Newsom tests positive for COVID-19 https://t.co/cZ1QjSpk8U,"[{'text': 'BREAKING', 'indices': [10, 19]}]",2020-10-07 19:40:30
"Buffalo, New York",Deep red and #SwingStates2020  Have The Highest Rates Of Covid-19 #LincolnProject  https://t.co/JB7y76WMXE,"[{'text': 'SwingStates2020', 'indices': [13, 29]}, {'text': 'LincolnProject', 'indices': [66, 81]}]",2020-10-07 19:40:30
"San Francisco, CA","A VERY BLATANT coverup is underway both to conceal when Trump contracted COVID-19, and make it impossible determine how many people were infected by the Trump cluster. https://t.co/C35oLSeWx2",[],2020-10-07 19:40:29
"New York, USA","In Rep. Doug Lamborn’s (R., Colo) D.C. office, two staffers have tested positive for Covid-19, and others were told to not disclose potential exposure to roommates, according to a person familiar

More on the spread of the virus at the Capitol complex: https://t.co/VfPTkt5zw2",[],2020-10-07 19:40:28
New York,"BREAKING:  Florida surpassed 15,000 COVID-19 reported deaths.",[],2020-10-07 19:40:20
"Chicago, Illinois","The updated Wisconsin coronavirus cases total 138,698 with 1,415 deaths. Here's what you need to know about the WI cases and the spread of COVID-19 in the state.​ https://t.co/2WFU5Zrgys",[],2020-10-07 19:40:19
New York,.@POTUS: I'm asking you to return to negotiations for a COVID-19 relief deal. Families and businesses in my community are hurting and desperately need help. We can't wait until after the election or next year. We need to pass something now.,[],2020-10-07 19:40:18
San Francisco,.@POTUS: I'm asking you to return to negotiations for a COVID-19 relief deal. Families and businesses in my community are hurting and desperately need help. We can't wait until after the election or next year. We need to pass something now.,[],2020-10-07 19:40:15
Chicago Metropolitan Area,"Star hospital epidemiologist and public health leader @emilymicheleL opens @MacLeanEthics Zoom series October 7 noon central with ""COVID-19 Ethics: What the Hell Happened?"" https://t.co/5pKb0ustCo",[],2020-10-07 19:40:12
New York City,@POTUS: Please authorize the Treasury Secretary to return to negotiations for a comprehensive COVID-19 relief deal. Families and businesses in my community are hurting and desperately need help. We can't wait until after the election or next year. You need to sign something now.,[],2020-10-07 19:40:11
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:40:11
"New York, NY","Look for public health ambassadors like Khym Valenzuela (@NYUCAS '23) on campus, ready to hand out PPE, answer your questions about COVID-19 guidelines, and more: https://t.co/uYvsmUtQ9c https://t.co/zIqhg7RGUp",[],2020-10-07 19:40:08
"Los Angeles, California.",".@realDonaldTrump 

Dr. Fauci is now saying there could 400,000 deaths soon.

Why don't you stop F tweeting and do this:

1. National plan for #Covid_19.

2. Stop interfering with the @CDCgov.

3. Stop falsifying data.

4. Stop lying about this deadly virus.

5. Fire Mike Pence.",[],2020-10-07 19:40:07
Los Angeles,"Months into the #COVID19 pandemic, companies continue to grapple with tough choices in the current economy. @BDO_USA's Resilience Agenda helps aid businesses in emerging from the crisis with a return not just back to business as usual, but to better... https://t.co/AsnkkbIqKD https://t.co/7VbNpJO00i","[{'text': 'COVID19', 'indices': [16, 24]}]",2020-10-07 19:40:07
"New York, USA",NEW online for #LiverCancerAwarenessMonth: #Hepatitis C Drugs Offer Promise for #COVID19 Treatment https://t.co/yDIaBl0UWn #coronavirus #medtwitter https://t.co/siw0F3tqBz,"[{'text': 'LiverCancerAwarenessMonth', 'indices': [15, 41]}, {'text': 'Hepatitis', 'indices': [43, 53]}, {'text': 'COVID19', 'indices': [80, 88]}, {'text': 'coronavirus', 'indices': [123, 135]}, {'text': 'medtwitter', 'indices': [136, 147]}]",2020-10-07 19:40:06
"Los Angeles, CA","Thank you @RodneyDavis for cosponsoring the Understanding COVID-19 Subsets and #MECFS Act, HR 7057. You are leading the way for science and research to understand #longCOVID and post viral diseases. We are so grateful for your support! @RepRaskin 

https://t.co/tgJDkcVnJf https://t.co/7FHlPrR3GG","[{'text': 'MECFS', 'indices': [79, 85]}, {'text': 'longCOVID', 'indices': [163, 173]}]",2020-10-07 19:40:03
"Miami, FL","Patrick Mahomes admits he had a ""mental lapse"" when he hugged Stephon Gilmore, who later  tested positive for COVID-19 
https://t.co/yiO38aZPhn",[],2020-10-07 19:40:03
"Los Angeles, CA","Patrick Mahomes admits he had a ""mental lapse"" when he hugged Stephon Gilmore, who later  tested positive for COVID-19 
https://t.co/OfiV3AP0Fh",[],2020-10-07 19:40:02
New York City,Could some #dispensing rules related to #COVID19 open #pharmacies up to liability? https://t.co/PN3HFVk743 @PharmPracNews @Rx_Specialty #NASP2020,"[{'text': 'dispensing', 'indices': [11, 22]}, {'text': 'COVID19', 'indices': [40, 48]}, {'text': 'pharmacies', 'indices': [54, 65]}, {'text': 'NASP2020', 'indices': [136, 145]}]",2020-10-07 19:40:02
New York. New York,Dr. Fauci refutes Trump’s false claim that seasonal flu is as deadly as COVID-19 https://t.co/Kk9mnGescj,[],2020-10-07 19:40:02
San Francisco Bay Area,"Chris Christie remains hospitalized with COVID-19 in New Jersey

https://t.co/r49oZgZfRa",[],2020-10-07 19:39:58
"Los Angeles, CA","Larry from Connecticut offers up an EPIC rant about all the craziness of the last few days. Grab some popcorn and enjoy!

“[Biden] will bring intelligence, compassion, decency, and empathy to how we address COVID-19, all of which lacks from today's White House.” https://t.co/x2ikibXvqW",[],2020-10-07 19:39:58
New York City,"Nothing in the world will stop me from voting TRUMP on NOV. 3,2020! Not Covid-19, not fake news, not a pandemic, absolutely nothing. I am voting for you @realDonaldTrump! #TRUMP2020ToSaveAmerica #TRUMP2020 #TRUMP2020","[{'text': 'TRUMP2020ToSaveAmerica', 'indices': [171, 194]}, {'text': 'TRUMP2020', 'indices': [195, 205]}, {'text': 'TRUMP2020', 'indices': [206, 216]}]",2020-10-07 19:39:57
"San Francisco, CA","We were pleased to tune in to this incredibly important 
@devex conversation about supporting space for civil society and community-led movements. Civil society participation is integral to holding governments and financiers to account for a just and equitable COVID-19 recovery. https://t.co/83kZjjGA9x",[],2020-10-07 19:39:56
"Miami, Florida","Well you know it is a point🤔@JoeBiden, @KamalaHarris &amp; @SpeakerPelosi. The #Democrat line has always been You have to #PassIt to know whats in it""  #POTUS  ANALYSIS: Biden’s Reluctance to Contract COVID-19 Highlights ‘Experience Gap’ Between Candidates https://t.co/JLljqFu5NZ","[{'text': 'Democrat', 'indices': [79, 88]}, {'text': 'PassIt', 'indices': [122, 129]}, {'text': 'POTUS', 'indices': [152, 158]}]",2020-10-07 19:39:53
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:39:51
Los Angeles,"Democrats and Republicans agree — the next 4 weeks will be focused on the health of the American people.
 
Democrats are working to resolve our public health crisis by crushing the #coronavirus. Republicans are working on stacking their odds to take away our health care in Court. https://t.co/jDvKEjJp68",[],2020-10-07 19:39:49
Chicago,"🎥Dr. Dena Grayson on Trump’s “immunity” to the #coronavirus, his treatment with #dexamethasone, and MUCH more. #COVI https://t.co/ozjOx7tdHJ","[{'text': 'coronavirus', 'indices': [66, 78]}, {'text': 'dexamethasone', 'indices': [99, 113]}, {'text': 'COVI', 'indices': [130, 135]}]",2020-10-07 19:39:48
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:39:47
"New York, NY","A Republican congressman with known exposure to COVID-19 refuses to get tested or quarantine.

Follow &amp; vote for his opponent 👉 @FreelandCO5 #copolitics 

https://t.co/JfDWPEsSXp",[],2020-10-07 19:39:47
Breaking News in Chicago,"A reminder that when public authorities say they have new, confirmed COVID-19 deaths in the last 24 hours, that doesn't mean that the DEATHS took place in the last 24 hours. More often, it's that the CONFIRMATIONS did.",[],2020-10-07 19:39:46
"New York, NY","Covid-19 at the White House
https://t.co/4p1O6laYZa
312 Contacts, 82 in the Administration",[],2020-10-07 19:39:46
"New York, USA",Trump says he's willing to sign independent COVID-19 relief measures https://t.co/jMJJNoxVkJ via @nypost,[],2020-10-07 19:39:43
New York,@NYGovCuomo @NYCMayor @POTUS @TuckerCarlson Isn’t it Funny How the brooklyn shutdown  map lines up almost exactly with the republican voters….. https://t.co/pSnHuUM7J2     #Covid_19 #Brooklyn #ShutDown  #Republicans #DemocratsTheEnemyWithin #DemocratsAreDestroyingAmerica https://t.co/d0N3aCSi5b,"[{'text': 'Covid_19', 'indices': [172, 181]}, {'text': 'Brooklyn', 'indices': [182, 191]}, {'text': 'ShutDown', 'indices': [192, 201]}, {'text': 'Republicans', 'indices': [203, 215]}, {'text': 'DemocratsTheEnemyWithin', 'indices': [216, 240]}, {'text': 'DemocratsAreDestroyingAmerica', 'indices': [241, 271]}]",2020-10-07 19:39:41
"Los Angeles, CA",Chris Christie remains hospitalized with COVID-19 in New Jersey; His condition “is not known.” https://t.co/vXNKVIpFEX,[],2020-10-07 19:39:41
"Chicago, IL",Covid is killing female inmates in federal prisons and the gov’t won’t grant compassionate release. Marie Neba had 3 kids &amp; stage 4 cancer-&amp; they still wouldn’t let her go home to die. Infuriating story by @keribla  https://t.co/zNoN1jty3r,[],2020-10-07 19:39:38
"Chicago, IL","People would rather blame Donald Trump for Covid-19 instead of China... 

we are truly living in the upside down.",[],2020-10-07 19:39:38
"New York, NY","Remdesivir got approved the same week @ArpitaAneja's mom was diagnosed with COVID-19. ""But because the government botched distribution, it would be two weeks before she got her first dose. She died two days later."" 

Read her beautiful, furious essay here: https://t.co/D4HbGjx9Rl",[],2020-10-07 19:39:37
"New York, NY",Rudy Giuliani Says He’s Tested Negative For COVID-19 https://t.co/TcWNspYlNv,[],2020-10-07 19:39:37
chicago,"SABINA EVANGELISTA-GRASSO, 77 of New York died of COVID-19 on April 16.

An advocate for people with developmental disabilities, she was the ""enduring center"" of the family fabric &amp; adored her grandchildren who adored her back &amp; submitted her story to us.

https://t.co/FPwmwgCRUQ",[],2020-10-07 19:39:35
"New York, NY","Today we FOIA’d the Walter Reed Medical Center for records reflecting the date and/or time of President Trump’s first positive Covid-19 test and his last negative test. 

We want to know if the president knowingly put many people at risk of infection.

https://t.co/OxfFWnH4Zf https://t.co/SmoL6xPBW7",[],2020-10-07 19:39:34
new york city,"Via @RawStory: COVID-19: France records new all-time high of nearly 19,000 cases in 24 hours https://t.co/8Co9BZdxUV | #politics #trump #corruption","[{'text': 'politics', 'indices': [119, 128]}, {'text': 'trump', 'indices': [129, 135]}, {'text': 'corruption', 'indices': [136, 147]}]",2020-10-07 19:39:33
Los Angeles,"President Trump is in the Oval Office and is being briefed on stimulus talks and Hurricane Delta, according to the White House. https://t.co/rQCaG8zI9P https://t.co/ppZTg3w2d5",[],2020-10-07 19:39:30
"Manhattan, New York",Former Vice President Joe Biden and his campaign have drawn a line in the sand when it comes to the next debate with Pres. Trump following his bout with COVID-19. https://t.co/Q4ka9fnAS2,[],2020-10-07 19:39:29
"New York, NY","If you see this man, do not touch him. And maybe hold your breath until you are at a safe distance. https://t.co/mEfAFgvQZb #copolitics #covid19 https://t.co/qiqsOrhPeX",[],2020-10-07 19:39:24
LOS ANGELES,"The United States confirmed 42,663 new cases of #TrumpVirus yesterday per the Johns Hopkins University COVID-19 Dashboard. An additional 697 #TrumpDeaths were attributed to the virus on Tuesday, bringing the pandemic’s American death toll to 210,852.","[{'text': 'TrumpVirus', 'indices': [48, 59]}, {'text': 'TrumpDeaths', 'indices': [141, 153]}]",2020-10-07 19:39:24
"New York, USA","And now 17, that’s SEVENTEEN, individuals linked to WH and campaign who have tested positive for covid-19.",[],2020-10-07 19:39:21
Chicago Mayne,"Any team thinking about violating the NFL’s COVID-19 protocols should

(•_•) 

( •_•)&gt;⌐■-■ 

(⌐■_■)

Remember the Titans",[],2020-10-07 19:39:20
"Chicago, IL","Chris Christie remains hospitalized with COVID-19 in New Jersey

https://t.co/r49oZgZfRa",[],2020-10-07 19:39:18
Chicago/Washington DC,It's amazing how the Trump White House thinks this highly selective document dump is even an issue -- rather coming clean on when the president last tested negative for covid-19. Pure distraction. https://t.co/3zBVf7E6AO,[],2020-10-07 19:39:14
"New York, USA","The damage of the COVID-19 recession will be doubled by the Federal Reserve’s inability to cut interest rates further, unless it employs massive additional asset purchases, one of the central bank’s top researchers said in a new paper.

QEEEEEEEEEEEEEEE4EVER.",[],2020-10-07 19:39:11
"Los Angeles, CA","All California voters should check the address where they're registered before Election Day Nov 3rd
https://t.co/EZjF1VtAVC Due to COVID-19 you should be receiving ballots in the mail. Wear your masks,vote early &amp; elect Congressman David Kim🔥
#CallsForKim https://t.co/BRyZK6gMCS https://t.co/XBtAUi2Wun",[],2020-10-07 19:39:09
"Chicago, IL","@writtenbychoice @cnbusiness1 @timmer269 @benstracy Oh god. I hope you came real good talking about personal responsibility when the president takes NO RESPONSIBILITY for personally giving COVID-19 to WH employees. They are our employees. 
Even I feel personally responsible. 

Have you no shame? No decency?",[],2020-10-07 19:39:04
New York City,"A VERY BLATANT coverup is underway both to conceal when Trump contracted COVID-19, and make it impossible determine how many people were infected by the Trump cluster. https://t.co/C35oLSeWx2",[],2020-10-07 19:39:02
"Chicago, IL","Today we FOIA’d the Walter Reed Medical Center for records reflecting the date and/or time of President Trump’s first positive Covid-19 test and his last negative test. 

We want to know if the president knowingly put many people at risk of infection.

https://t.co/OxfFWnH4Zf https://t.co/SmoL6xPBW7",[],2020-10-07 19:39:01
Los Angeles,"How did Jim Carrey’s 1994 film, 'The Mask', lead to a life-saving initiative during the Covid-19 mask shortage crisis? 

Hear the story in @luminousorb's @Filmsupply Film, ’Aftermask’. 

Watch this week's community feature: https://t.co/liEowizz9k https://t.co/cSq6kaA6Z8",[],2020-10-07 19:38:57
"Chicago, IL",He listened to Trump and didn’t wear a mask. He died just days before the president announced his COVID-19 diagnosis - The Boston Globe https://t.co/0UEdDfrB7Z,[],2020-10-07 19:38:53
"Los Angeles, CA",Major US airlines to lay off thousands of workers as Covid-19 support expires https://t.co/66lj2ydisR,[],2020-10-07 19:38:51
New York State,"BREAKING: The World Bank estimates 115 million people will be pushed into extreme poverty by the end of 2020 due to the coronavirus pandemic.

Looks like the Reaction to Covid-19 is more dangerous than the actual virus itself.",[],2020-10-07 19:38:50
"New York, NY","Now, I’m almost ‘fed’ up 😷🍽😷https://t.co/tTv7oV82w0 @CBSNews #Masks #Facemasks #MaskUp #COVID19 #pandemic #coronavirus","[{'text': 'Masks', 'indices': [61, 67]}, {'text': 'Facemasks', 'indices': [68, 78]}, {'text': 'MaskUp', 'indices': [79, 86]}, {'text': 'COVID19', 'indices': [87, 95]}, {'text': 'pandemic', 'indices': [96, 105]}, {'text': 'coronavirus', 'indices': [106, 118]}]",2020-10-07 19:38:50
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:38:49
"Chicago, IL","#DidYouKnow if you get your loan money, but you realize you don't need it, you may cancel all or part of your loan within 120 days of receiving it &amp; no interest or fees will be charged? Check out these 6 things students need to know during the Coronavirus. https://t.co/DHo5UfgMCk","[{'text': 'DidYouKnow', 'indices': [16, 27]}]",2020-10-07 19:38:49
Los Angeles ,#LASVEGAS New England .@Patriots are Covid 19 SICK And I don't know who's gonna START: Yet they are 11 point favorite on #BOVADA 1st let me add I absolutely think this game should not be played _By the way Pats -11 but no over /unders yet #RONFROMLASVEGAS Just for Fun Make a pick,"[{'text': 'LASVEGAS', 'indices': [21, 30]}]",2020-10-07 19:38:43
LOS ANGELES ,"This is INSANE!! Move the damn podiums MUCH further apart! There’s no reason in the world to have @KamalaHarris standing this close to Mike Pence, considering his exposure to many people who have tested positive for Covid-19. https://t.co/yTNHPCoCuV",[],2020-10-07 19:38:43
"Chicago, IL","Those close to Olga Quiroga, a CPS first grade teacher who died Thursday after an extended battle with COVID-19, describe a nurturing woman who created change in and out of the classroom. https://t.co/hVSGxHmhOG",[],2020-10-07 19:38:41
"San Francisco, CA","The October 6 Status Update includes: 

🔸 ""Blueprint for a Safer Economy"" status report 
🔹 VIDEO update from Dr. Willis
🔸 Updated #COVID19 Data
🔹 The Great ShakeOut
🔸 Air Quality Update

FULL UPDATE: https://t.co/F9sGc88nne

Subscribe: https://t.co/lwrsOvUloh https://t.co/5Y5poyBa5z",[],2020-10-07 19:38:41
"New York, USA","All California voters should check the address where they're registered before Election Day Nov 3rd
https://t.co/EZjF1VtAVC Due to COVID-19 you should be receiving ballots in the mail. Wear your masks,vote early &amp; elect Congressman David Kim🔥
#CallsForKim https://t.co/BRyZK6gMCS https://t.co/XBtAUi2Wun",[],2020-10-07 19:38:40
"Los Angeles, CA",@MariaTZumba Same! I was sick for about a month with COVID-19 and I take pretty good care of myself lol 🤷🏽‍♀️,[],2020-10-07 19:38:40
"Chicago, I.L.","""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 19:58:58
New York and the World,NEW: Trump returned to the Oval Office on Wednesday while still recuperating from Covid-19 https://t.co/Jg3S4wgDAZ,[],2020-10-07 19:58:57
"New York, USA","2/ Deep State uses (loosely termed) catastrophies to try to cause a ""Constitutional crisis"" to instill Martial Law and a police state that suspend the Constitution and citizen's rights. ""Like-minded people."" Covid-19? Vote-by-mail? 
https://t.co/LrYQR1ZXQS https://t.co/kcOWAoNF5w",[],2020-10-07 19:58:56
New York City,"""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 19:58:56
New York City,Ari Fleischer says Trump shouldn't go to next debate if he's still COVID-19 positive https://t.co/YW36SCCRGc https://t.co/mmJ4zhxXBg,[],2020-10-07 19:58:55
"New York, NY",Immunologists questioned a doctor's statement that a test revealed President Trump had coronavirus antibodies. They called the results virtually meaningless given that the president had recently received a large dose of an experimental antibody cocktail. https://t.co/HIOAz9NB67,[],2020-10-07 19:58:53
"San Francisco, California","@TheRickWilson @realDonaldTrump Mike Pence ""coordinates and oversees the administration's efforts to monitor, prevent, contain, and mitigate the spread"" of coronavirus disease 2019 (COVID-19). 

Trump got sick on his watch.  Pence is unqualified for his job.",[],2020-10-07 19:58:51
"New York, NY","Talia Swartz, MD, of @IcahnMountSinai shares that T-cell response could play a role in #COVID19 immunity, and  #research efforts should hone in on this area: https://t.co/IZ87W091GM","[{'text': 'COVID19', 'indices': [87, 95]}, {'text': 'research', 'indices': [111, 120]}]",2020-10-07 19:58:47
"New York, USA",@Alexis87333451 @RepLeeZeldin @herefortrump2 She did this the first time and now she wants money for illegals when I’ve been out of work because of the Covid 19.  And she cares about illegals getting part of the stimulus checks and prisoners released and states to be bailed out. What about us?,[],2020-10-07 19:58:47
"Los Angeles, CA","Yup. In California, 2 parents trying to raise a child while both receive the median benefit amount would be classified as ""Very Low Income"" by the Dept. of Housing &amp; Community Development.

https://t.co/IXTrSGwJkO https://t.co/sWGPShHDPL https://t.co/zAEJoT0Xxt",[],2020-10-07 19:58:45
"Chicago, IL, USA",The President and his enablers are recklessly abandoning workers who desperately need relief from the #coronavirus. https://t.co/iCsIw69xEU,"[{'text': 'coronavirus', 'indices': [118, 130]}]",2020-10-07 19:58:44
"San Francisco, CA",".@GavinNewsom put a moratorium on the death penalty but COVID-19 has killed 69 incarcerated people across CDCR. Now, you're keeping people locked up during a pandemic is the shameful legacy you're leaving behind. #DecarcerateNow #FreeThemAll",[],2020-10-07 19:58:43
"San Francisco, California","@DrEricDing @EricTopol Mike Pence ""coordinates and oversees the administration's efforts to monitor, prevent, contain, and mitigate the spread"" of coronavirus disease 2019 (COVID-19). 

Trump got sick on his watch.  Pence is unqualified for his job.",[],2020-10-07 19:58:41
"New York, NY","We're live! Will post-COVID-19 hiring be like before? Questions cloud our minds with worries, but one thing we know for sure is recruitment and talent hiring will be transformed. Join us: https://t.co/NCiE2dM6fH
@claudiagonzalez @WAAH_Foundation @RomyNYC @leblancdotinc @Google https://t.co/goARJ2SrFy",[],2020-10-07 19:58:41
"Chicago, IL",Thirteen employees at a restaurant in Minneapolis are in quarantine after catering a party attended by President Trump on September 30 https://t.co/79wwxrLrv4 https://t.co/3V6zC0MF9t,[],2020-10-07 19:58:38
"New York, NY",'Jurassic World: Dominion' halts filming after positive COVID-19 tests https://t.co/tkHvbA5Frv https://t.co/Pw17SNWLAv,[],2020-10-07 19:58:37
"San Francisco, CA","#Breaking - France reported on Wednesday a second daily record of new COVID-19 infections in five days, with almost 19,000 additional cases over 24 hours, while hospitalisations for the disease stood at a three-month high.

Read more: https://t.co/RN3ojwzULC

#France #coronavirus https://t.co/9LktY5lfpE","[{'text': 'Breaking', 'indices': [0, 9]}, {'text': 'France', 'indices': [260, 267]}, {'text': 'coronavirus', 'indices': [268, 280]}]",2020-10-07 19:58:37
"Chicago, IL",@SalemAlaykum Nope lol. Pray for a vaccine and pray for the likely chance that COVID-19 will be eradicated like Polio.,[],2020-10-07 19:58:34
"San Francisco, CA",".@CityofSanRafael 
Newsom put a moratorium on the death penalty but COVID-19 has killed 69 incarcerated people across CDCR. #DecarcerateNow #FreeThemAll",[],2020-10-07 19:58:33
San Francisco CA,"The mathematician John Conway, who died from COVID-19 on April 11, had a tendency to jump into a field of mathematics and completely change the way people thought about it. https://t.co/ds7eBIFO7j",[],2020-10-07 19:58:33
New York ,"As Trump Kills #Covid19 Relief Talks, Census Data Shows Millions of Americans Expecting to Lose Wages, Job, or Home:

""When it comes to relief for struggling families, he's nothing but selfish and vindictive,"" @ewarren says of @realDonaldTrump.
https://t.co/GcZ5NAKewJ","[{'text': 'Covid19', 'indices': [33, 41]}]",2020-10-07 19:58:32
San Francisco Bay Area,"It's pretty clear now that Trump hadn't been tested for *many* weeks at the time he became America's most infamous COVID-19 super-spreader. The White House cancelling all contact tracing, hiding testing data, lying about Trump's condition—everyone knows what this is: a cover-up. https://t.co/25JTS8e2dm",[],2020-10-07 19:58:31
"New York, NY",Been too busy to catch much lately.  Has Trump apologized to his family and staff for infecting them with COVID-19? Or has he shown no remorse ? Just wondering.,[],2020-10-07 19:58:31
"Chicago, IL","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 19:58:29
"Los Angeles, CA","BREAKING:  Florida surpassed 15,000 COVID-19 reported deaths.",[],2020-10-07 19:58:29
New York and the World,Regeneron said that the presence of antibodies in Trump’s blood could be the result of him taking the company’s experimental Covid-19 treatment https://t.co/GdJeGunfTS,[],2020-10-07 19:58:28
"Chicago, IL","""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 19:58:28
"San Francisco, CA",".@CityofSanRafael Gary Phillips, Newsom put a moratorium on the death penalty but COVID-19 has killed 69 incarcerated people across CDCR. #DecarcerateNow #FreeThemAll",[],2020-10-07 19:58:28
"New York, USA","@realDonaldTrump An important message to the whole world ,, the covid 19 virus treatment has been successfully discovered. Whoever wants to dominate the world and the global economy must have this treatment with him.",[],2020-10-07 19:58:26
Chicago,GOP candidate dies from COVID-19 – but will remain on the North Dakota ballot https://t.co/K0M3nUxSVh,[],2020-10-07 19:58:26
